"sample","B.cells.naive","B.cells.memory","Plasma.cells","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.follicular.helper","T.cells.regulatory..Tregs.","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Mast.cells.resting","Mast.cells.activated","Eosinophils","Neutrophils"
"SL392957",0,0.03436998415537,0.0255496658622159,0.063808289148811,0,0.302114197546873,0.0244335232505385,0.00474759613557983,0,0,0.0564172344589804,0,0.051605880429693,0.194378890794825,0.0142980438298528,0.0528654742974895,0,0,0,0.16717240178589,0.00823881830388176,0
"SL393002",0,0.0489454765996762,0.0687622908653348,0,0,0.295990225626691,0.106410057400584,0.0169732401159996,0,0,0.0804254480837487,0,0.0178098852445572,0.107782166275645,0.0593034799030415,0.0848909204507212,0.0321679772224579,0.00548330437176899,0,0.0154248056427849,0.0596307221969884,0
"SL394513",0,0.0622648429421044,0.000525177361569317,0.094400790583621,0,0.0322147681605108,0.088201937810761,0.0798160844676117,0,0,0,0.079097004967579,0.011907988304251,0.24185624067766,0.0634224762748564,0.154077737574544,0,0.0761118235233644,0,0.0119739975026824,0.0041291298488851,0
"SL394526",0,0.138669315766354,0.0288183308365673,0,0,0.291601463914669,0,0.00727351579874255,0,0,0.066604865615184,0,0.0366654421285637,0.117933195865139,0,0.0650520514771924,0,0.0754980488035934,0,0.134081341769586,0.0378024280244081,0
"SL397583",0,0.0390247323971369,0.0175264433567733,0.123981687142575,0,0.126812877858431,0.287683587018942,0,0,0,0.0386996063970601,0.0150696151278908,0.051622660032414,0.156280912277354,0,0.0530493454475529,0,0.00668146857839141,0.0450260152651454,0,0.0313227972196422,0.00721825188069194
"SL397597",0.0849962260993706,0.0549890027697554,0.156586743611088,0.0887259479355572,0,0.181405317529419,0,0.0226164760311975,0,0,0,0,0.0338188196323896,0.142706473239608,0.00297988801948695,0.0663364831013407,0.00417801778159323,0.00373044184195992,0,0.141278964870114,0.01565119753712,0
"SL397609",0.143186923197656,0.118925567761832,0.0735825299229407,0.044918718451887,0,0.206867821805116,0.0654178337172294,0.0729341063384356,0,0,0,0.0186736644307611,0.0166560982157776,0.0510515207867115,0.0309533702669528,0.0563645309776293,0,0.0138020736125123,0,0.0370686535356704,0.0495965869788878,0
"SL397622",0.30739591754175,0.0218294994588015,0.0106420995974438,0.0024216378289144,0.0797135172999388,0.179040158738686,0,0.0365530699684099,0,0,0.00933428794562614,0.00421910096247591,0.0260836072719445,0.0253767234788459,0.0374435908054416,0.066548481607389,0.0547065318426841,0,0,0.134450555577126,0.00424122007452174,0
"SL397824",0.0282904366885551,0.0427795971242469,0.224009131487585,0.0530164431245528,0,0.128879385817155,0,0.00138350259583868,0.0276941753791932,0,0.105753122918884,0,0.0515900776152246,0.169554552046123,0.000856286501316271,0.0550269124258117,0.000749693507940667,0,0,0.104300370781267,0.00611631198630637,0
"SL397919",0,0.128281613613513,0.029733414536619,0,0.0502858101302699,0.249233729074813,0.0215245378438989,0.00718839146915196,0,0,0.110830107596449,0,0.0427573254479998,0.130240216814044,0.00280228393112559,0.0428664150137613,0,0,0,0.130457105931402,0.0315697893657812,0.0222292592311701
"SL397922",0.00731527649459524,0.0299512581658287,0.0470186946602109,0.0274596046245403,0,0.322642218785443,0,0.0274421897795004,0,0,0.0122537074666588,0,0.0865480871683594,0,0,0.040705518776515,0,0.00929665609163949,0,0.366626155208338,0.0227406327783708,0
"SL397946",0,0.0727526580325098,0.0540281912183139,0.0551419730394578,0.01299062675488,0.212433193438619,0.0369607400379158,0,0,0,0.0821935290685017,0,0.0262720453013523,0.225285191883296,0.0094819380557127,0.0426626781838917,0,0.0130670213621335,0,0.143570735782873,0.0131594778405422,0
"SL397949",0,0.0843644469034478,0.0830308540073815,0.0238147289103357,0,0.483177331063928,0,0.0800568175905683,0,0,0,0.035583969270495,0.112090318227077,0.0693283218133793,0,0,0,0.000546615891764114,0,0.0222982743242417,0.0057083219973813,0
"SL397965",0,0.0368173769578948,0.0121641379819231,0.0496978048646229,0,0.408668597240715,0.0266838443580656,0,0,0,0,0,0.133415757323823,0.205593989367959,0.0496444813018854,0.0442792020567354,0.00315612295932023,0,0.0115545256543937,0,0.0183241599326624,0
"SL397969",0,0.124562429506965,0.159002282512592,0,0,0.262969022515668,0.0378003945332319,0,0,0,0.0988144820258884,0,0,0.142931942741712,0.00942615374441674,0.0537886391899589,0,0.00296190381741242,0,0.0748389918232889,0,0.0329037575888655
"SL397983",0,0.0309503629746205,0.037285192359274,0.0363466199531086,0,0.122624853185217,0.0152840062805963,0.0603445835484958,0,0,0,0.0142723282422143,0.114436152597703,0.16537986591592,0,0.00201577406900353,0,0.0186027629577013,0,0.292578638045935,0.0572381018681255,0.0326407580020854
"SL398435",0.00711212002033896,0.0538906420266324,0.0877609164879541,0.0932532120200276,0,0.110294809257864,0,0.0672792849220069,0,0,0.0399843499347088,0,0.0471027094265484,0.169185258940742,0.0239596695148375,0.130006087405407,0,0,0,0.170170940042932,0,0
"SL398445",0,0.0417813175771399,0.0410172015164499,0.0573662818434687,0,0.299139519315559,0.159623601118937,0,0,0,0.0288194942562464,0.00331315359935211,0.0474187059278342,0.172279543863216,0.0180759989920181,0.0558490482803231,0.0299105363275975,0,0.0454055973818583,0,0,0
"SL398446",0.00528527026266808,0.0676075992695181,0.0954882596383877,0.0127760713046552,0,0.313600142950473,0,0,0,0,0.0818688521691398,0,0.030718106358738,0.0962933205200975,0,0.0836739146022007,0,0,0,0.125516298718569,0.0692049957531326,0.0179671684524209
"SL398521",0.160083407692313,0,0.055585843851656,0.12189875866766,0,0.288539063204154,0,0.0134363329332002,0,0,0.0126620614615633,0.00063654498355259,0.158175612339695,0.134082790330269,0,0,0,0,0,0.00428224451102954,0,0.0506173400249068
"SL398522",0,0.0481432974012282,0.0816350293007248,0.140010316102428,0,0.290202779981321,0.00105217910570708,0.00558311328585815,0,0,0.016857866427455,0.0688931292988828,0.160974019822492,0.0402181025540602,0.00235207797916188,0.0774289359480382,0.0136983443788425,0,0,0.0219289672192042,0.0310218411945964,0
"SL398523",0,0.0358813533064997,0.0315173452079309,0,0.0804521415595304,0.183618188941472,0.0425461120242976,0,0,0,0.0354186259788332,0,0.0209780020596507,0.354536399690225,0,0.131150549108541,0,0,0,0.0839012821230188,0,0
"SL398524",0.111720513282899,0,0.0315949942609537,0.00980472294951074,0,0.30996137462362,0.10361654107959,0.00504359678494232,0,0,0.0441265659550816,0,0.054916000777265,0.125475475239188,0.0151956395772246,0.087883133173383,0.0143020657267387,0.00638203183119498,0,0.0799773447384092,0,0
"SL398530",0,0.04913799973901,0.00682768149476381,0.0274127015934172,0,0.313334590467944,0.0220719822835074,0,0,0,0.00278095172338743,0.0300795654525133,0.0409506195553553,0.202989013368014,0.0292626191338114,0.102720522869006,0,0.034709421171467,0,0.117526711185874,0.0201956199619287,0
"SL398545",0,0.121795290178122,0.0909928421248415,0.0391337965516221,0.0375582656046412,0.273095168430478,0,0,0,0,0.039211239779202,0,0.0633914351750442,0.283881460142996,0,0.0252034481299811,0,0,0,0.025737053883071,0,0
"SL398546",0,0.0772721077764683,0.0194055443947352,0.0205704669656386,0,0.21451937739136,0.0223782470467676,0.0261650493270546,0,0,0.0756921179236407,0,0.050937874915469,0.209442116936475,0.0255139579385232,0.0668042903129163,0.00723073024188689,0,0,0.130397037867894,0.0488970519526794,0.00477402900849169
"SL398553",0,0,0.0083473516053218,0,0.0226329460376309,0.285261475169131,0.0507395477593117,0,0,0,0,0,0.00160621021998709,0.262768247675277,0.0901538510880519,0,0,0,0,0.222379099413294,0.0561112710319948,0
"SL398559",0,0.11132193791356,0.0839887401199706,0.0344511501294121,0,0.176205503339445,0,0.0517328579807823,0,0,0,0,0.0910734719332193,0.190852972845414,0.0161138300955847,0.0172343639141612,0.00363874772561538,0,0,0.183041845166673,0.040344578836162,0
"SL398563",0,0.0616355658331747,0.0848819619601198,0.0874728617751251,0.028767990665189,0.0937764682428979,0.110043852127427,0,0,0,0,0.0276600296944611,0.0177945764129683,0.16338943410938,0.00562427878970218,0.236235341309676,0,0.00662537119721141,0,0.0760922678826674,0,0
"SL398564",0.242417323152437,0,0.0370064556198001,0.0236255865602732,0.119831578692712,0.000936590706543061,0,0.024458756302998,0.0630841878003095,0,0.0132993122779104,0.0278661431903774,0.122635862677148,0.207027866423102,0,0.11781033659639,0,0,0,0,0,0
"SL398570",0.0957719928493639,0.122819349326877,0.0183368651163114,0,0.0929687410728956,0.106003156231908,0.0984990944641744,0,0,0,0.0433904365496621,0,0.0194970685197106,0.194784799651586,0,0.114512250695977,0,0.0241765330157646,0.00874323381775705,0.0326419772583349,0.027854501429678,0
"SL398571",0.000532037352159372,0.013713728137026,0,0,0,0.431767693200521,0,0.0181889232435958,0,0,0.0227308270753166,0.0774873950440478,0.159595633627373,0.032289814086346,0,0,0,0,0,0.149069464679508,0.0946244835541053,0
"SL398574",0.0617327482356107,0,0.10356810352287,0.0295966521369495,0,0.324696135988672,0,0,0,0,0.0102677930548653,0,0.0791688805462974,0.0960058856209214,0.0061986956737948,0.0936376619195154,0,0.0114540623011369,0,0.182985610712458,0.000687770286907665,0
"SL398575",0.0213758272931022,0.0370958040182033,0.109961889010125,0,0.0220325613050486,0.194235389544723,0,0.00652840038135416,0,0,0.0186818414280258,0,0.0694131610420751,0.0826061630718165,0,0.155519927510099,0,0.00498215763046783,0,0.161498645339497,0.0903071726605265,0.0257610597649364
"SL398577",0.0247161903780977,0.0653555363696437,0.00771304643047441,0.010115617597945,0,0.32675714213081,0.01136610209574,0.00790036833453439,0,0,0.0230909778900818,0,0.018505365153885,0.153294492002145,0.014514021014491,0.12390533087523,0.0456736514998887,0.125529109342371,0,0.0415630488846624,0,0
"SL398578",0.0179709074216159,0.195631784941774,0.0346708459831924,0.0549797823566801,0.00984808986799945,0.18605221279463,0.0564416213126612,0,0,0,0,0.0534268267819357,0.0293080731512113,0.0863912754751209,0.0672730788151529,0.165427769857153,0.0272386243189318,0,0.000482248430683851,0,0.0148568584912582,0
"SL398598",0.0119509605366447,0.170842709199436,0.0288222598095188,0.12345025126779,0,0.090555154247829,0.0830149097428107,0,0,0,0.105441135412582,0,0.023127567279254,0.158126691173284,0.0520453258217442,0.0170600617238446,0,0.00807100907116491,0,0.112458721471381,0.0150332432427166,0
"SL398599",0,0.0570852421520283,0.00825111863558011,0.0711079293359717,0.0704568195627756,0.109119286989177,0.12693900311569,0.0150214031255739,0,0,0.052804204718077,0,0.00437049431027352,0.261250526994379,0.0940659893933587,0.0685242722312731,0.000952780742031856,0.000394182416250896,0.0155858455399519,0.00745745167773416,0.036613449059874,0
"SL398601",0,0.0469637243776883,0.117503891084977,0,0.082118107397703,0.282438107137676,0.0213472728904279,0,0,0,0.0747099917490016,0,0.010941543389249,0.0920222029940466,0.0155859549898507,0.0813172641225776,0.0532015589804879,0.0447413192477083,0,0.05420685040541,0.0229022112331967,0
"SL398611",0.0268402923207968,0.142844032906075,0.0793103306109411,0.00491123081646262,0.00392059252164329,0.322224797020324,0.0701557327914189,0,0,0,0.0319411888934214,0,0.0330197069667701,0.048631379097583,0,0.0820633737959838,0.000603059980942917,0.00699202363090952,0,0.130084627047264,0.0164576315994624,0
"SL399131",0.211817142752705,0.358777716982938,0,0.0114172258949928,0,0.213521858513551,0.00869893024253106,0.00107974772185233,0,0,0.056921403720601,0,0.0133101225376304,0.0586113123147954,0,0.0398170544292001,0,0.00774492714331625,0,0.0159348418870596,0.00234771585882757,0
"SL399134",0,0.21383378994728,0.0117048886880567,0,0,0.111505726811831,0.0916600943110871,0.0508970610583799,0,0,0.0939201524767105,0,0.000627408642938062,0.137976264983721,0.0159908833605363,0.0741948187697955,0,0.0677163382273852,0,0.102279074984885,0.00789224058501341,0.019801257152381
"SL399135",0,0.0169026882389166,0.0213842084018504,0,0.0337751901678448,0.0968223313990395,0.118695983275159,0,0,0,0.0519267358662071,0,0,0.249709138278243,0.0488777191826503,0.0847252147574195,0,0.0206934359488769,0,0.195790380299182,0.0217710955021877,0.0389258786824234
"SL399136",0,0.101039815706683,0.134926582284376,0.0235300648938408,0.00216992852943782,0.202408269185166,0.0111353649922315,0,0,0,0.0248456654029461,0.00706783111275969,0,0.183695534943519,0.0182246979742989,0.0652384580516915,0,0.00674880731796791,0,0.191865575275597,0.0170229538727693,0.0100804504567165
"SL399161",0.0102181265072562,0.0718431025770827,0.0628079467775692,0.0110276735744487,0.00355405070227032,0.103296581910147,0.0906431708664467,0.0363845932877422,0,0,0.0519942635419792,0,0,0.163643236871057,0.0610681542048706,0.233479967277809,0,0.00108584905854499,0,0.0989532828427762,0,0
"SL399190",0.00126312149985225,0.0358666850266108,0.0554129812868198,0,0.0177658203017878,0.331339655928625,0.0202806518184247,0,0,0,0.0612221190000972,0,0.0230781387308749,0.255000503984472,0.0284291168602422,0.0770948290878736,0,0,0,0.0856680916254811,0.00757828484883804,0
"SL399210",0,0.0113938045466733,0.0786487247576548,0.0350404348867319,0,0.229388869672698,0.0254234556254364,0,0,0,0,0.0678349314002316,0.00528175543503217,0.266336881715566,0.0853666533344736,0.0712996739603801,0.00351572478560536,0,0,0.120469089879517,0,0
"SL399212",0,0.0391610396658459,0.0122139214295341,0.0797697756297606,0,0.178121038768528,0,0,0,0,0.00661573274236508,0.0200559910135957,0.107345820875266,0.47170477044886,0.0121544249239312,0,0.0131370897058394,0,0,0.0264803665125426,0.0332400282839315,0
"SL399301",0,0.166603675219005,0.0389031480406386,0,0.166454385852274,0.156356391416254,0.145587632417009,0,0,0,0.0158651733527289,0.00158203593022833,0.118332309474358,0.0355016459745404,0,0,0,0,0,0.154813602322964,0,0
"SL400424",0,0.0720448103702005,0.0760545719516746,0.103086225996504,0.00253912277296291,0.249625755564164,0.0178027749425923,0.00779607021369581,0,0,0.0398467759997643,0,0.0665898669941486,0.166082384650663,0.012598891129156,0.0210844524816593,0,0.00764707113309225,0.0599013764081237,0.0590924609976704,0.038207388393929,0
"SL400425",0,0.0194706044390265,0.00956706703596598,0,0,0.218777837646469,0,0,0,0,0.0682562749276003,0,0.00120681772438069,0.281172720884548,0,0.0992968460360891,0.00401589978557828,0.0653687926954839,0.0293269052163343,0.0933886975586951,0.0773527840744121,0.0327987519754163
"SL400427",0,0.0722134021027497,0.0805918751404001,0.0295837977037008,0,0.264551840874824,0.143076496344591,0,0,0,0.0568497405474823,0,0.0137004654537221,0.104024157387999,0,0.0759666438684621,0.0193158203022165,0.039729100056466,0.0929043059057756,0.00749235431161088,0,0
"SL400428",0.0435133950978055,0.116799475641602,0.104019574464477,0.0172812895816312,0,0.215136688292533,0.0360177319777717,0.0275784089684261,0,0,0.0043415061867976,0,0,0.133284711469556,0,0,0,0.0324172754674721,0,0.160520089952227,0.0476367767938831,0.0614530761058173
"SL400430",0,0.0442893075430907,0.0123628562577242,0.00790579038752332,0,0.216090008750608,0.0433542275790843,0,0,0,0.0272843553751237,0,0.027407225781164,0.350685620332412,0,0.189021960269269,0,0.0236228996513456,0,0.0311489346281464,0.0268268134445078,0
"SL400451",0.0415211030822357,0.0164792123468047,0.0147211944334714,0.070837778910173,0,0.244229469215064,0.0314608148170738,0.00427719665132116,0,0,0,0.0340178460271778,0.0424736705049192,0.143756859839816,0.0667162470664764,0.145724623720689,0.102103049012481,0.00517991913501549,0.0292297465190413,0,0,0.00727126871824009
"SL400454",0,0.031092367067237,0.00153765770202713,0.0210594481336657,0,0.507870201089757,0.0288410896307127,0,0,0,0,0,0.024998093012343,0.0833403264834521,0.0135451815238395,0.0809857720175245,0.0600459285185131,0.00273213539689987,0,0.0729463486116219,0.0690840656972474,0.00192138511515908
"SL400693",0,0.129247614335782,0.044577973087515,0.0660592387958025,0,0.120204151699441,0.0119863681990208,0,0,0,0.0478930404155313,0,0.0962908271954642,0.108736627454532,0.0279846512168209,0.156142705738895,0,0,0,0.139585038775741,0.0512917630854545,0
"SL400716",0.0579210095221107,0,0.0564414357653813,0.0218328511232112,0,0.199796794880578,0,0.0500607360145398,0,0,0.0353735727893804,0,0.0655249031936706,0.0437799485620274,0.0048588837596752,0.0612485497634762,0,9.52932195711381e-05,0,0.243396780514339,0.15966924089204,0
"SL400922",0.0307640562637234,0.0461460217491373,0.105407211555078,0.0768664301353261,0,0.29181903302544,0.00189458081603158,0,0,0,0,0.0295303485997124,0.19810143938731,0.0499624282995774,0.00894407081117637,0.101893084131373,0,0,0.0291232326743472,0,0.0295480625517678,0
"SL400927",0.0388416562454474,0.25724051920906,0.0373870819461344,0.0387393973538341,0,0.313486516329351,0.0370594080826058,0,0,0,0.0145963646616742,0,0.00257794170006421,0.0614261319773566,0.00871856322397066,0.06716758724067,0,0.0274435951618881,0,0.0444820833128498,0.0508331535550941,0
"SL400930",0,0.0927571014668454,0.072024231026684,0.0283627010305005,0,0.185076790228274,0.000899275367010847,0.0189959249543818,0,0,0.0673369146179423,0,0.0415443281874592,0.222147188536402,0.0379115153210507,0.0261081372838752,0,0,0,0.190458977996099,0.0163769139834746,0
"SL400956",0,0.226525447684992,0.0212272318982396,0.0281067229865101,0,0.330972890534739,0.0183307959260962,0.0150291002933922,0,0,0.0364103031195358,0,0.0233200609311426,0.0488243526979691,0.00542411262173503,0.0593622755806583,0.0224532049912552,0.00839580490722832,0.00586824423007043,0.035004090088673,0.114745361507763,0
"SL400996",0.00971109569870063,0.000142581959640394,0.0109874981906221,0,0,0.119393646115438,0,0.0175575617757591,0.00312095969836938,0,0.0912529343846141,0,0.0904856402025339,0.44280580811818,0.017636574573883,0.0932340794709067,0,0,0,0.103671619811353,0,0
"SL400999",0,0.00235969141891466,0.0467327833706401,0,0.00380466511279022,0.282505335015126,2.29357785001356e-05,0,0,0,0.119774351381412,0.00430342155285657,0,0.318425846134232,0.0067213125618669,0.0567690854825509,0,0,0,0.158580572191111,0,0
"SL401002",0.0434529631112173,0,0.0918622861993208,0.0317768016273105,0.0177880315672124,0.478580788617227,0,0,0,0,0.0581235260991359,0,0.0391513383272036,0.0916318750909632,0,0.103507480237436,0.0135322947554385,0,0,0.0280458297498244,0.00254678461770957,0
"SL401016",0.130613842717804,0,0.0728978818177425,0.00818373889923212,0.0569523231250193,0.0533864466129814,0,0,0,0,0.00937677042818703,0,0.0104868836817056,0.36101266285026,0.00214520737002994,0.108916481012267,0,0.0732960679541103,0.0381084295180195,0.0746232640126412,0,0
"SL401021",0,0.0343216343885712,0.0950125588008403,0,0,0.114706635153397,0.0263821145015033,0,0.00759859832125887,0,0.0602950049403828,0,0,0.454852493279595,0.0576686307842133,0.0863894505852278,0,0,0,0.0627728792450103,0,0
"SL401058",0.0694711165041957,0,0.0230590360921267,0,0.0828855995795982,0.131276393942435,0,0,0,0,0,0.0227569536291625,0,0.250633108465544,0.0891775499111457,0.0805836997241444,0,0.0526116526945472,0.184828021854005,0,0,0.0127168676030955
"SL401061",0,0.0616717612697225,0.0182033914500465,0.0183331270324559,0,0.137108764931007,0.0614402467752426,0.000369607318443904,0,0,0.0352350954231282,0,0,0.206195487482379,0.0891474217736551,0.1561552110519,0.00424490091307654,0.0153869500352282,0,0.126828847130117,0.0476910515375301,0.0219881358760669
"SL403148",0.212689544708386,0.075423763698041,0.0258752601058161,0.0500419170741109,0.00170255584870173,0.202471455050397,0.0201865472290081,0.0365372404249678,0,0,0,0,0.0443938505560685,0.234016546171111,0.00270206595463176,0.0384446056657511,0,0,0,0.0555146475130095,0,0
"SL403149",0,0.324991873831472,0,0.015764221427891,0.0465082797210116,0.25440080356337,0.0316285838592454,0,0,0,0.0564638840641869,0,0.00516947139816059,0.0602283910653586,0.0213205769183498,0.116610393916286,0,0.0124408571011097,0,0.037615488629603,0.0168571745039562,0
"SL403164",0,0.0145367845467406,0.02851139855704,0.0607774370232958,0,0.0581917256495829,0.0637035249094694,0.0229949766430746,0,0,0,0.00403609358710803,0,0.394124993788446,0.0889370789656504,0.241748203382911,0,0,0,0.0224377829466805,0,0
"SL403181",0,0.119828416539035,0.0682732143195496,0.0628529633653794,0.054632678717959,0.134837717637596,0.0823608973919655,0,0,0,0,0.0312588005826048,0.00793025958460108,0.205289360157199,0.0288316353984661,0.182403277443784,0,0.0186724175687152,0,0.00282836129314524,0,0
"SL403223",0.0426965411475174,0,0.0200028630125684,0.0171179132887258,0,0.158836600254388,0.0147461089091747,0,0,0,0.0737466249656754,0,0,0.368539148355463,0.0487169084461359,0.124931392278749,0,0,0,0.123254936306525,0.00741096303507755,0
"SL403230",0.0722651604190028,0.156892690801116,0.0431272298969617,0.0929352985192633,0,0.0355789620422656,0.119359546272687,0.0444727751999094,0,0.0411713801037103,0,0,0,0.158890060316947,0.0604061887513567,0.126084007170833,0.005964307820755,0,0,0.011930295709428,0.0309220969757636,0
"SL404087",0.101210476182062,0,0.0194045061225832,0.0205025172522186,0,0.243652439482876,0,0.0232884544379087,0,0,0,0.0233342595432889,0.0558476253023759,0.182692093833756,0.0687752834482336,0.0693545131608484,0.0397408777374945,0,0,0.0932519502584347,0,0.0589450032379202
"SL404090",0,0.0674456760627549,0.0403577801875431,0.0191985989198853,0,0.133377534794957,0.00118516206389185,0.0183492577789881,0,0,0.0624571324079859,0,0.0595491259034741,0.376702272180763,0,0.0346545423674635,0,0,0,0.163619230682205,0.0231036866500887,0
"SL404111",0,0.0786498723329677,0.075207897144564,0.122856276175672,0,0.162965384617458,0.0933983858257762,0.0139868366194639,0,0,0.0286961002953333,0.00806757939358399,0.0360725662754055,0.0802058387306352,0.116314971182882,0.111648190675303,0,0,0.0657635321710936,0,0,0.00616656855986204
"SL404139",0.0862340962016455,0,0.0764363112553305,0.0312248111371601,0,0.0528874117537372,0.0280707690754719,0.0532390918548773,0,0,0.0219126173553733,0.00495125097279427,0.0326248367691233,0.266400742094764,0.0965435877352372,0.149724273809382,0.00602489745696133,0.0137454274950376,0.0561240758621642,0.00724731729586064,0.00913880202389131,0.00746967985118825
"SL404143",0,0.019333567257642,0.00875105830742538,0.00412562511163126,0,0.281836699389823,0.0183316091031919,0,0,0,0.0169072264995986,0,0,0.130093873951673,0,0.121257428095806,0.00420726553950156,0.0887812581168206,0,0.121504056200074,0.114958942330046,0.0699113900967669
"SL404191",0.000696620540409761,0.120848982979922,0.152988440214554,0,0,0.207769808211439,0.0720497703196503,0.0242305032420259,0,0,0.0556013025663137,0,0.00193031388567928,0.236677752923336,0.014568177049425,0.0415577029568887,0,0.00741762881207986,0,0.0434068817471657,0.0018620888187098,0.0183940257324006
"SL405558",0.0964834222228534,0.269222218271151,0.0373805145411534,0.0163801240953767,0.119688421406633,0.00628293326833753,0.0280474785712719,0.00506145266617661,0,0,0.0871667217729319,0,0.0694263610848648,0.037136980223604,0.0169170217620193,0.017774416215381,0,0.0146864619290656,0,0.128265003008387,0.0279152031370513,0.0221652658237404
"SL405636",0,0.0308751458897262,0.0339571313626665,0,0.0269883965323328,0.302719380298856,0.0532957756593027,0,0,0,0.0866937947367759,0,0.0404630281464599,0.254361974414693,0.000126047503652625,0.150993242353367,0,0,0,0.00521064673632386,0.0143154363658444,0
"SL407931",0.0183685199981203,0.0584493284705873,0.0307449136625876,0.118716057647142,0,0.205159139962902,0,0.0476469368867641,0,0,0,0,0.0531239374134117,0.317810260296182,0.0281161250304393,0.0141725379955856,0,0,0,0.0401083973576609,0.0675838452786171,0
"SL407959",0.339772193000665,0,0.00250625666638266,0.0184234855735721,0.088163713929026,0.142650978361437,0.162625503627567,0,0,0,0.0694446437494343,0,0.000599830228612626,0.106315597968855,0,0.0331106139233275,0,0.0175926081112921,0,0.0187945748598285,0,0
"SL407988",0.0660722007977639,0,0.00565469534677548,0,0,0.180536242293111,0.028265983492144,0.028931171941316,0,0,0.0551292682126442,0.0191228168012821,0.0104714610518039,0.213224912563571,0.0855905505062921,0.145098453752615,0.0297993320912048,0.0112421189403823,0,0.108436297056376,0.0124244951527182,0
"SL408082",0,0.0637874657854494,0.0695431532884484,0,0,0.280763719572231,0,0.00976355287064102,0,0,0.120717397807537,0,0.034301477850561,0.154003670730398,0,0,0,0,0,0.232716051141961,0.024839704393299,0.00956380655947392
"SL408113",0,0.0112179160044998,0,0.0124130453919269,0,0.302630544539257,0,0.00335139342854635,0,0,0.00862038724530417,0.0498360184226491,0.0558159270131495,0.398111593361627,0.0377989951048508,0.00708466645309043,0.000746877356498957,0.00276358127675202,0,0.078440867838461,0.0311681865633875,0
"SL408114",0,0.0229526941856068,0.0365784001643784,0,0.0125265314079132,0.097121312261938,0,0,0,0,0,0.0258422106241269,0,0.372344616789999,0.00872565096413831,0,0,0.0304331361112538,0,0.221138595724412,0.0383314822786628,0.13400536948757
"SL408425",0,0.0622255894809319,0.0273606805936473,0.0449108770684272,0,0.258902358754045,0.00544736018539666,0.0132091855984565,0,0,0.0259039203578748,0,0.0766466374829597,0.213475572937232,0.00928993117222671,0.0838118782816668,0,0.00714320960279057,0,0.119046009024012,0.0526267894603332,0
"SL408445",0.0020658385066105,0.122566058780994,0.0478532481525774,0.00622661549013432,0,0.225301194738531,0,0.00645603917149002,0,0,0.0772807952899224,0,0.0685325231957192,0.220985661198436,0.00230485418043162,0,0,0,0,0.181454845467449,0.0389723258277044,0
"SL408449",0,0.160111214934492,0.0599541194724085,0,0.0909593688783916,0.0395685516164427,0.0881574601051838,0,0,0,0.0645838860610037,0,0.040219591377175,0.179204179485784,0,0.0766679232804103,0,0.00697001243272194,0,0.10407327083352,0.0476900817354182,0.0418403397870473
"SL408450",0.273727185248628,0.0107241760146514,0.0592099689543918,0,0,0.202984056752736,0.0455948255694223,0.00546388000174736,0,0,0.0746924653109981,0,0.0560235244595906,0.124956871252415,0.00652745905820425,0.0610369359444246,0,0,0,0.0790586514327895,0,0
"SL408451",0,0.0248726387134861,0.0573115199627382,0,0.0865229702175868,0.158672432004289,0.117281761349333,0,0,0,0.0720524751243218,0,0.0188391938126008,0.330599486274454,0,0.0340970475133306,0,0,0,0.0838353548547254,0.0159151201731342,0
"SL408460",0.0809633757332161,0.0479027318942791,0.103777220981026,0,0,0.249422996411994,0.00215739914869458,0.0536717308608411,0,0,0.0303240079135718,0,0.0180018671631308,0.144658297215842,0.00317507355174681,0.0666709327975364,0,0,0,0.114869675536853,0,0.084404690791268
"SL408464",0,0.0952907944290735,0.0662286938053549,0.118390422867551,0.0309776959762681,0.131818179060969,0.00240212268809141,0.025436250023445,0,0,0.052358541287909,0,0.0406875842356527,0.179525771892228,0.0155648221685471,0.0591259886221536,0,0.00163304225872522,0,0.107465883192051,0.0730942074919809,0
"SL408503",0,0.143955664716781,0.0957568460444278,0.0337311646659563,0.0885981783904114,0.220761513834273,0.0582679781449326,0,0,0,0.0410525553933971,0,0.0212389476157117,0.0411874114962522,0,0.0973138681302367,0.0302387168104493,0.021488650768658,0,0.0449669072782907,0.0614415967102224,0
"SL408552",0,0.0843882547010034,0.0444619437569793,0.056624619662786,0,0.338971898159781,0.0168199918098169,0.00243525493839816,0,0,0.0422278461493082,0,0.0783525804374296,0.0841825423201188,0.0815821326947203,0.0654423842897955,0.000560470174281486,0,0,0.0498280446379607,0.0541220362676206,0
"SL409306",0.0121794018043617,0,0.0760819624596856,0.0346702606296981,0.125446494542091,0.0685930458706794,0.105074426384895,0,0,0,0.0595844480001037,0,0,0.193167937855512,0.011483462855429,0.0840391457120976,0,0.0130067835745001,0,0.17307844361895,0.0388613738880488,0.00473281280394763
